Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,fast MA,slow MA,Indicator,Position,Indicator_Type
2023-10-02,82.31300247149647,82.72322895605956,81.23392032267762,81.51930236816406,5299600,0.0,0.0,83.2281394958496,84.12555252075195,0,0.0,
2023-10-03,81.17149627322911,81.59956254586659,80.34212339814862,80.50264739990234,4129500,0.0,0.0,83.09753341674805,84.01860992431641,0,0.0,
2023-10-04,80.61858700989657,81.72441526194336,80.51156873884068,81.44795989990234,4151600,0.0,0.0,83.05640487670898,83.93813629150391,0,0.0,
2023-10-05,81.86710965575021,82.3397617988841,81.35878475413111,82.02763366699219,5452600,0.0,0.0,83.05613327026367,83.85096420288086,0,0.0,
2023-10-06,81.28743577173877,82.25949288445926,80.71668526807335,82.19706726074219,4987300,0.0,0.0,83.04718437194825,83.76102478027343,0,0.0,
2023-10-09,81.92062326689793,82.34868280210566,81.40337842496193,82.32192993164062,2457300,0.0,0.0,83.00666275024415,83.65106903076172,0,0.0,
2023-10-10,83.24937900748205,85.06864855400943,83.14236755431573,83.87364196777344,6983600,0.0,0.0,83.04724578857422,83.57460998535156,0,0.0,
2023-10-11,84.13227295310492,84.27496398868507,82.6608107710121,83.07103729248047,3604200,0.0,0.0,83.01252059936523,83.5079541015625,0,0.0,
2023-10-12,83.36532335311274,83.60610594452474,81.33201714128074,81.92952728271484,3660500,0.0,0.0,82.87411003112793,83.42392044067383,0,0.0,
2023-10-13,81.40337054797642,82.36651461482076,81.17150101991028,82.27733612060547,3119200,0.0,0.0,82.77595520019531,83.35598907470703,0,0.0,
2023-10-16,82.95508808915051,83.32072871626929,82.23273352830297,83.04427337646484,3682900,0.0,0.0,82.66470069885254,83.32467880249024,0,0.0,
2023-10-17,82.6607932994665,83.31180230102247,82.2773197272513,83.28504943847656,2716600,0.0,0.0,82.54965553283691,83.28059555053711,0,0.0,
2023-10-18,83.21372073077393,83.84689688638697,82.73214869610703,83.12454223632812,3842900,0.0,0.0,82.40943603515625,83.2343571472168,0,0.0,
2023-10-19,81.56388903099078,82.81240827703341,80.44914091914603,80.91287994384766,6693300,0.0,0.0,82.23734321594239,83.14441329956054,0,0.0,
2023-10-20,80.90396246555224,83.32073562760795,80.90396246555224,82.54486846923828,5591800,0.0,0.0,82.19038009643555,83.09203414916992,0,0.0,
2023-10-23,82.32192058629677,82.35759334416171,80.74344017309953,81.08232116699219,4059500,0.0,0.0,82.12349510192871,83.02236404418946,0,0.0,
2023-10-24,80.65425906347853,81.48363194625082,80.60074652647596,81.00205993652344,2915200,0.0,0.0,82.11279373168945,82.9565414428711,0,0.0,
2023-10-25,80.67207830077183,81.48361806891977,80.1994262616885,80.28860473632812,4021700,0.0,0.0,82.09986228942871,82.89790756225585,0,0.0,
2023-10-26,80.15483896065342,80.5115596868506,79.70002666853692,80.00323486328125,4297800,0.0,0.0,81.95093116760253,82.84482299804688,0,0.0,
2023-10-27,79.65544108486687,79.9943220626486,77.79158550124352,78.005615234375,4321600,0.0,0.0,81.72307662963867,82.7621630859375,0,0.0,
2023-10-30,78.74582299285233,80.1726994625861,78.66555757686659,79.71788024902344,3821600,0.0,0.0,81.63300552368165,82.69686355590821,0,0.0,
2023-10-31,79.61085556043736,79.7713795756166,78.94200663117097,79.51276397705078,3487100,0.0,0.0,81.58351135253906,82.62798919677735,0,0.0,
2023-11-01,79.86947528938711,79.87839517989937,78.95984376974184,79.37899017333984,4170400,0.0,0.0,81.48006286621094,82.56171630859374,0,0.0,
2023-11-02,79.70894838891277,81.18933718164595,79.1738706435919,81.10015869140625,3600000,0.0,0.0,81.43368911743164,82.52476577758789,0,0.0,
2023-11-03,81.59955289012096,82.53594392352753,81.47470165951766,81.61738586425781,3929900,0.0,0.0,81.40470504760742,82.50238128662109,0,0.0,
2023-11-06,81.76009881940861,81.84927732179425,80.95747869017063,81.12692260742188,5216500,0.0,0.0,81.34495468139649,82.4527749633789,0,0.0,
2023-11-07,81.17150418116532,81.64416314629193,80.80587029947797,81.40337371826172,3085200,0.0,0.0,81.2214412689209,82.39445068359375,0,0.0,
2023-11-08,81.41228761759604,81.77792147237427,80.43131060745306,80.44022369384766,5185100,0.0,0.0,81.08990058898925,82.31035568237304,0,0.0,
2023-11-09,80.62751668569675,80.62751668569675,79.90515517519283,80.0835189819336,5264800,0.0,0.0,80.99760017395019,82.21015655517579,0,0.0,
2023-11-10,80.26186600537307,80.32429162899972,79.0846922427829,79.99432373046875,6008100,0.0,0.0,80.88344955444336,82.12048522949219,0,0.0,
2023-11-13,80.14593997313382,80.74344338238394,79.75354642490598,80.26187133789062,7640200,0.0,0.0,80.74432945251465,82.04284866333008,0,0.0,
2023-11-14,80.6631771543324,81.30527320713983,80.35996890933059,80.61859130859375,6202500,0.0,0.0,80.6110065460205,81.99292510986328,0,0.0,
2023-11-15,80.8593688285122,81.81359295686141,80.5383208223496,81.80467987060547,6297800,0.0,0.0,80.54501342773438,81.98360809326172,0,0.0,
2023-11-16,81.20717694101732,82.04546978783128,80.54724789346338,81.40337371826172,4579400,0.0,0.0,80.56953811645508,81.97101425170898,0,0.0,
2023-11-17,81.73333428200915,82.2059864006793,81.1893366500613,82.00086975097656,3059700,0.0,0.0,80.54233818054199,81.9635107421875,0,0.0,
2023-11-20,81.4657946081644,82.4735313046845,81.28743762316266,82.38434600830078,3466300,0.0,0.0,80.60743942260743,81.94855041503907,0,0.0,
2023-11-21,82.64296534395852,83.01751908094461,82.25949171688724,82.75890350341797,3211600,0.0,0.0,80.69528160095214,81.94248886108399,0,0.0,
2023-11-22,82.96402683811787,83.6953014547073,82.54488038643545,83.66854858398438,3508300,0.0,0.0,80.86427879333496,81.94054901123047,0,0.0,
2023-11-24,83.8290549740193,84.19469560732266,83.73987648907871,84.13226318359375,2080100,0.0,0.0,81.07073020935059,81.92923950195312,0,0.0,
2023-11-27,83.89147494200722,84.0698318998723,83.41882288017113,83.87364196777344,3478700,0.0,0.0,81.3641315460205,81.92190368652344,0,0.0,
2023-11-28,83.89149170028745,84.26604546895457,83.42775943487337,83.96283721923828,2456500,0.0,0.0,81.57637939453124,81.89577316284179,0,0.0,
2023-11-29,84.13227364115274,84.25713170024801,83.32074048227365,83.51693725585938,2627800,0.0,0.0,81.77658805847167,81.8543928527832,0,0.0,
2023-11-30,83.8558194561874,83.8558194561874,82.72323825238557,83.25831604003906,4319400,0.0,0.0,81.97055435180664,81.80098052978515,1,1.0,Golden Cross (BUY)
2023-12-01,83.23154603324826,84.00740628423134,82.93725092927725,83.87364196777344,3197800,0.0,0.0,82.109228515625,81.79135864257813,1,0.0,
2023-12-04,83.65070697303801,84.53358563521057,82.4824462422457,82.87483978271484,5729500,0.0,0.0,82.17210121154785,81.77917282104492,1,0.0,
2023-12-05,82.50920642080237,83.29399357127545,81.84035744694934,82.52704620361328,3606800,0.0,0.0,82.24210739135742,81.78131332397462,1,0.0,
2023-12-06,80.96638826459589,81.48363303796079,80.39563775739418,81.24284362792969,5719600,0.0,0.0,82.23408088684081,81.78184844970703,1,0.0,
2023-12-07,81.48363077565078,81.57280926419708,80.87720752810036,81.26068115234375,5511700,0.0,0.0,82.27510375976563,81.79611740112304,1,0.0,
2023-12-08,81.44796978749919,81.57282105027971,80.8593794310623,81.43013000488281,3877500,0.0,0.0,82.34243431091309,81.7650828552246,1,0.0,
2023-12-11,81.93845533643655,83.21372764422253,81.93845533643655,82.92835235595703,4270100,0.0,0.0,82.4891357421875,81.77239578247071,1,0.0,
2023-12-12,82.76781272237092,82.95508958211363,82.18814916768827,82.83023834228516,4038200,0.0,0.0,82.61755409240723,81.79861450195312,1,0.0,
2023-12-13,82.83023829113209,84.20360873227945,81.80467550801474,84.18577575683594,11393000,0.0,0.0,82.79591331481933,81.8722770690918,1,0.0,
2023-12-14,84.67626193100295,86.12989779031828,84.42655944824219,84.42655944824219,8806900,0.0,0.0,82.92700729370117,81.9318490600586,1,0.0,
2023-12-15,84.35520440979565,84.98838723884077,84.18576734642166,84.23927307128906,17596500,0.0,0.0,83.06880226135254,81.97608184814453,1,0.0,
2023-12-18,84.64951858444147,85.23810890617838,83.94499689806689,84.61384582519531,4606400,0.0,0.0,83.19945106506347,82.02441741943359,1,0.0,
2023-12-19,84.89921378196429,85.38970567449351,84.62275842647466,84.96163940429688,3897900,0.0,0.0,83.32831573486328,82.07721160888671,1,0.0,
2023-12-20,84.74464896411307,85.05205181561945,83.14432478442139,83.17144775390625,4461900,1.3,0.0,83.3489429473877,82.06316772460937,1,0.0,
2023-12-21,83.43364603941744,84.18408036863657,83.28898790615101,83.93092346191406,3617600,0.0,0.0,83.36206169128418,82.08036544799805,1,0.0,
2023-12-22,84.07557526499264,84.80792985916644,83.8043386987868,84.0303726196289,2578700,0.0,0.0,83.35696716308594,82.12238235473633,1,0.0,
2023-12-26,83.85860860379707,84.6813756218979,83.72298683292212,84.31067657470703,2608400,0.0,0.0,83.37881889343262,82.16304916381836,1,0.0,
2023-12-27,84.25640397235756,84.93450571421555,84.25640397235756,84.78984069824219,3717200,0.0,0.0,83.42016906738282,82.1979605102539,1,0.0,
2023-12-28,84.58190532969627,85.33233278772826,84.49148623291366,85.06109619140625,3425800,0.0,0.0,83.49737701416015,82.2334814453125,1,0.0,
2023-12-29,85.06109619140625,85.27808684806558,84.74465004669293,85.06109619140625,3709200,0.0,0.0,83.58751602172852,82.27221252441406,1,0.0,
